bead_batch,nearest_dose,pert_dose,pert_dose_unit,pert_idose,pert_itime,pert_time,pert_time_unit,cell_mfc_name,pert_mfc_id,nsample,cc_q75,ss_ngene,tas,pct_self_rank_q25,wt,median_recall_rank_spearman,median_recall_rank_wtcs_50,median_recall_score_spearman,median_recall_score_wtcs_50,batch_effect_tstat,batch_effect_tstat_pct,is_hiq,qc_pass,pert_id,sig_id,pert_type,cell_iname,det_wells,det_plates,distil_ids,build_name,project_code,cmap_name,is_exemplar_sig,is_ncs_sig,is_null_sig,quality_replicates,per_cell_sigs,duplIdentifier,dupl_counts,conditionId
f1b6,,,"","",96 h,96,h,PC3,CMAP-000,3,0.3087,63,0.141016,0.246858,"0.33,0.36,0.32",0.675369,3.8874,0.297579,0.467371,21.21,81.9409,1,1,CMAP-000,DER001_PC3_96H:N12,ctl_untrt,PC3,N12,DER001_PC3_96H_X1_F1B6_DUO52HI53LO|DER001_PC3_96H_X2_F1B6_DUO52HI53LO|DER001_PC3_96H_X3_F1B6_DUO52HI53LO,DER001_PC3_96H_X1_F1B6_DUO52HI53LO:N12|DER001_PC3_96H_X2_F1B6_DUO52HI53LO:N12|DER001_PC3_96H_X3_F1B6_DUO52HI53LO:N12,,DER,UnTrt,0,0,0,1,374,UnTrt__96 h_PC3,314,UnTrt__96 h
b7,,,"","",96 h,96,h,PC3,CMAP-000,24,0.33,388,0.361829,1.62338,"""""""""""""""""""""""""""""""""",6.91662,21.729,0.218647,0.340107,14.99,64.743,0,1,CMAP-000,TAK002_PC3_96H:TRCN0000000000:-666,ctl_untrt,PC3,A17|B07|B10|D19|G14|K08|P18|I23|P23,TAK002_PC3_96H_X1_B7_DUO52HI53LO|TAK002_PC3_96H_X2_B7_DUO52HI53LO|TAK002_PC3_96H_X3_B7_DUO52HI53LO,TAK002_PC3_96H_X1_B7_DUO52HI53LO:A17|TAK002_PC3_96H_X1_B7_DUO52HI53LO:B07|TAK002_PC3_96H_X1_B7_DUO52HI53LO:B10|TAK002_PC3_96H_X1_B7_DUO52HI53LO:D19|TAK002_PC3_96H_X1_B7_DUO52HI53LO:G14|TAK002_PC3_96H_X1_B7_DUO52HI53LO:K08|TAK002_PC3_96H_X1_B7_DUO52HI53LO:P18|TAK002_PC3_96H_X2_B7_DUO52HI53LO:A17|TAK002_PC3_96H_X2_B7_DUO52HI53LO:B07|TAK002_PC3_96H_X2_B7_DUO52HI53LO:B10|TAK002_PC3_96H_X2_B7_DUO52HI53LO:D19|TAK002_PC3_96H_X2_B7_DUO52HI53LO:G14|TAK002_PC3_96H_X2_B7_DUO52HI53LO:I23|TAK002_PC3_96H_X2_B7_DUO52HI53LO:K08|TAK002_PC3_96H_X2_B7_DUO52HI53LO:P18|TAK002_PC3_96H_X2_B7_DUO52HI53LO:P23|TAK002_PC3_96H_X3_B7_DUO52HI53LO:B07|TAK002_PC3_96H_X3_B7_DUO52HI53LO:B10|TAK002_PC3_96H_X3_B7_DUO52HI53LO:D19|TAK002_PC3_96H_X3_B7_DUO52HI53LO:G14|TAK002_PC3_96H_X3_B7_DUO52HI53LO:I23|TAK002_PC3_96H_X3_B7_DUO52HI53LO:K08|TAK002_PC3_96H_X3_B7_DUO52HI53LO:P18|TAK002_PC3_96H_X3_B7_DUO52HI53LO:P23,,TAK,UnTrt,0,0,0,1,374,UnTrt__96 h_PC3,314,UnTrt__96 h
b7,,,"","",48 h,48,h,PC3,CMAP-000,37,0.19,363,0.265559,11.8088,"""""""""""""""""""""""""""""""""",47.2734,48.7217,0.00713419,0.148681,12.46,54.2061,0,1,CMAP-000,OEC001_PC3_48H:TRCN0000000000:-666,ctl_untrt,PC3,B03|B04|B23|D02|D17|G16|H09|H20|H23|I20|I21|K01|K06|K07|K09|L05|L09|M12|M16|M20|M21|N11|N15|N16|N24|O08|O09|O11|O12|O13|O22|O23|P01|P09|P15|P21|P23,OEC001_PC3_48H_X1_B7_DUO52HI53LO,OEC001_PC3_48H_X1_B7_DUO52HI53LO:B03|OEC001_PC3_48H_X1_B7_DUO52HI53LO:B04|OEC001_PC3_48H_X1_B7_DUO52HI53LO:B23|OEC001_PC3_48H_X1_B7_DUO52HI53LO:D02|OEC001_PC3_48H_X1_B7_DUO52HI53LO:D17|OEC001_PC3_48H_X1_B7_DUO52HI53LO:G16|OEC001_PC3_48H_X1_B7_DUO52HI53LO:H09|OEC001_PC3_48H_X1_B7_DUO52HI53LO:H20|OEC001_PC3_48H_X1_B7_DUO52HI53LO:H23|OEC001_PC3_48H_X1_B7_DUO52HI53LO:I20|OEC001_PC3_48H_X1_B7_DUO52HI53LO:I21|OEC001_PC3_48H_X1_B7_DUO52HI53LO:K01|OEC001_PC3_48H_X1_B7_DUO52HI53LO:K06|OEC001_PC3_48H_X1_B7_DUO52HI53LO:K07|OEC001_PC3_48H_X1_B7_DUO52HI53LO:K09|OEC001_PC3_48H_X1_B7_DUO52HI53LO:L05|OEC001_PC3_48H_X1_B7_DUO52HI53LO:L09|OEC001_PC3_48H_X1_B7_DUO52HI53LO:M12|OEC001_PC3_48H_X1_B7_DUO52HI53LO:M16|OEC001_PC3_48H_X1_B7_DUO52HI53LO:M20|OEC001_PC3_48H_X1_B7_DUO52HI53LO:M21|OEC001_PC3_48H_X1_B7_DUO52HI53LO:N11|OEC001_PC3_48H_X1_B7_DUO52HI53LO:N15|OEC001_PC3_48H_X1_B7_DUO52HI53LO:N16|OEC001_PC3_48H_X1_B7_DUO52HI53LO:N24|OEC001_PC3_48H_X1_B7_DUO52HI53LO:O08|OEC001_PC3_48H_X1_B7_DUO52HI53LO:O09|OEC001_PC3_48H_X1_B7_DUO52HI53LO:O11|OEC001_PC3_48H_X1_B7_DUO52HI53LO:O12|OEC001_PC3_48H_X1_B7_DUO52HI53LO:O13|OEC001_PC3_48H_X1_B7_DUO52HI53LO:O22|OEC001_PC3_48H_X1_B7_DUO52HI53LO:O23|OEC001_PC3_48H_X1_B7_DUO52HI53LO:P01|OEC001_PC3_48H_X1_B7_DUO52HI53LO:P09|OEC001_PC3_48H_X1_B7_DUO52HI53LO:P15|OEC001_PC3_48H_X1_B7_DUO52HI53LO:P21|OEC001_PC3_48H_X1_B7_DUO52HI53LO:P23,,OEC,UnTrt,0,0,0,1,374,UnTrt__48 h_PC3,1,UnTrt__48 h
b7,,,"","",72 h,72,h,PC3,CMAP-000,59,0.16,733,0.346292,9.98043,"""""""""""""""""""""""""""""""""",46.9792,47.8887,0.00817551,0.156077,23.7,85.5584,0,1,CMAP-000,OEC001_PC3_72H:TRCN0000000000:-666,ctl_untrt,PC3,H23|K06|K07|L05|L09|N11|N15|N16|O08|O09|O11|O12|O13|P15|B03|B04|D17|H09|H20|I20|I21|K01|M12|M16|M20|M21|O22|O23|P09|P21|P23|N24|P01,OEC001_PC3_72H_X1_B7_DUO52HI53LO|OEC001_PC3_72H_X2_B7_DUO52HI53LO|OEC001_PC3_72H_X3_B7_DUO52HI53LO,OEC001_PC3_72H_X1_B7_DUO52HI53LO:H23|OEC001_PC3_72H_X1_B7_DUO52HI53LO:K06|OEC001_PC3_72H_X1_B7_DUO52HI53LO:K07|OEC001_PC3_72H_X1_B7_DUO52HI53LO:L05|OEC001_PC3_72H_X1_B7_DUO52HI53LO:L09|OEC001_PC3_72H_X1_B7_DUO52HI53LO:N11|OEC001_PC3_72H_X1_B7_DUO52HI53LO:N15|OEC001_PC3_72H_X1_B7_DUO52HI53LO:N16|OEC001_PC3_72H_X1_B7_DUO52HI53LO:O08|OEC001_PC3_72H_X1_B7_DUO52HI53LO:O09|OEC001_PC3_72H_X1_B7_DUO52HI53LO:O11|OEC001_PC3_72H_X1_B7_DUO52HI53LO:O12|OEC001_PC3_72H_X1_B7_DUO52HI53LO:O13|OEC001_PC3_72H_X1_B7_DUO52HI53LO:P15|OEC001_PC3_72H_X2_B7_DUO52HI53LO:B03|OEC001_PC3_72H_X2_B7_DUO52HI53LO:B04|OEC001_PC3_72H_X2_B7_DUO52HI53LO:D17|OEC001_PC3_72H_X2_B7_DUO52HI53LO:H09|OEC001_PC3_72H_X2_B7_DUO52HI53LO:H20|OEC001_PC3_72H_X2_B7_DUO52HI53LO:I20|OEC001_PC3_72H_X2_B7_DUO52HI53LO:I21|OEC001_PC3_72H_X2_B7_DUO52HI53LO:K01|OEC001_PC3_72H_X2_B7_DUO52HI53LO:K06|OEC001_PC3_72H_X2_B7_DUO52HI53LO:K07|OEC001_PC3_72H_X2_B7_DUO52HI53LO:L09|OEC001_PC3_72H_X2_B7_DUO52HI53LO:M12|OEC001_PC3_72H_X2_B7_DUO52HI53LO:M16|OEC001_PC3_72H_X2_B7_DUO52HI53LO:M20|OEC001_PC3_72H_X2_B7_DUO52HI53LO:M21|OEC001_PC3_72H_X2_B7_DUO52HI53LO:N11|OEC001_PC3_72H_X2_B7_DUO52HI53LO:N15|OEC001_PC3_72H_X2_B7_DUO52HI53LO:N16|OEC001_PC3_72H_X2_B7_DUO52HI53LO:O08|OEC001_PC3_72H_X2_B7_DUO52HI53LO:O09|OEC001_PC3_72H_X2_B7_DUO52HI53LO:O12|OEC001_PC3_72H_X2_B7_DUO52HI53LO:O22|OEC001_PC3_72H_X2_B7_DUO52HI53LO:O23|OEC001_PC3_72H_X2_B7_DUO52HI53LO:P09|OEC001_PC3_72H_X2_B7_DUO52HI53LO:P15|OEC001_PC3_72H_X2_B7_DUO52HI53LO:P21|OEC001_PC3_72H_X2_B7_DUO52HI53LO:P23|OEC001_PC3_72H_X3_B7_DUO52HI53LO:B03|OEC001_PC3_72H_X3_B7_DUO52HI53LO:B04|OEC001_PC3_72H_X3_B7_DUO52HI53LO:K01|OEC001_PC3_72H_X3_B7_DUO52HI53LO:K06|OEC001_PC3_72H_X3_B7_DUO52HI53LO:K07|OEC001_PC3_72H_X3_B7_DUO52HI53LO:M20|OEC001_PC3_72H_X3_B7_DUO52HI53LO:N11|OEC001_PC3_72H_X3_B7_DUO52HI53LO:N15|OEC001_PC3_72H_X3_B7_DUO52HI53LO:N24|OEC001_PC3_72H_X3_B7_DUO52HI53LO:O08|OEC001_PC3_72H_X3_B7_DUO52HI53LO:O09|OEC001_PC3_72H_X3_B7_DUO52HI53LO:O11|OEC001_PC3_72H_X3_B7_DUO52HI53LO:O12|OEC001_PC3_72H_X3_B7_DUO52HI53LO:O13|OEC001_PC3_72H_X3_B7_DUO52HI53LO:O23|OEC001_PC3_72H_X3_B7_DUO52HI53LO:P01|OEC001_PC3_72H_X3_B7_DUO52HI53LO:P21|OEC001_PC3_72H_X3_B7_DUO52HI53LO:P23,,OEC,UnTrt,0,0,0,1,374,UnTrt__72 h_PC3,4,UnTrt__72 h
b7,,,"","",96 h,96,h,PC3,CMAP-000,20,0.25,414,0.325312,5.53306,"""""""""""""""""""""""""""""""""",53.5048,64.476,-0.0187395,0,11.81,51.0192,0,1,CMAP-000,TAK001_PC3_96H:TRCN0000000000:-666,ctl_untrt,PC3,A23|A24|B23|B24|O01|O02|O23|O24|P01|P02|P23|P24,TAK001_PC3_96H_X1_B7_DUO52HI53LO|TAK001_PC3_96H_X2_B7_DUO52HI53LO,TAK001_PC3_96H_X1_B7_DUO52HI53LO:A23|TAK001_PC3_96H_X1_B7_DUO52HI53LO:A24|TAK001_PC3_96H_X1_B7_DUO52HI53LO:B23|TAK001_PC3_96H_X1_B7_DUO52HI53LO:B24|TAK001_PC3_96H_X1_B7_DUO52HI53LO:O01|TAK001_PC3_96H_X1_B7_DUO52HI53LO:O02|TAK001_PC3_96H_X1_B7_DUO52HI53LO:O23|TAK001_PC3_96H_X1_B7_DUO52HI53LO:O24|TAK001_PC3_96H_X1_B7_DUO52HI53LO:P01|TAK001_PC3_96H_X1_B7_DUO52HI53LO:P02|TAK001_PC3_96H_X2_B7_DUO52HI53LO:A23|TAK001_PC3_96H_X2_B7_DUO52HI53LO:A24|TAK001_PC3_96H_X2_B7_DUO52HI53LO:B23|TAK001_PC3_96H_X2_B7_DUO52HI53LO:B24|TAK001_PC3_96H_X2_B7_DUO52HI53LO:O01|TAK001_PC3_96H_X2_B7_DUO52HI53LO:O02|TAK001_PC3_96H_X2_B7_DUO52HI53LO:O23|TAK001_PC3_96H_X2_B7_DUO52HI53LO:P02|TAK001_PC3_96H_X2_B7_DUO52HI53LO:P23|TAK001_PC3_96H_X2_B7_DUO52HI53LO:P24,,TAK,UnTrt,0,0,0,1,374,UnTrt__96 h_PC3,314,UnTrt__96 h
b15,,,"","",3 h,3,h,PC3,CMAP-000,13,0.14,417,0.244322,14.2466,"0.10,0.07,0.09,0.11,0.04,0.14,0.02,0.11,0.08,0.13,0.03,0.05,0.04",38.3562,40.4795,0.036103,0.409925,24.12,86.1326,0,1,CMAP-000,ABY001_PC3_XH:CMAP-000:-666:3,ctl_untrt,PC3,B03|B04|B05|B06|B07|B08|B09|B10|B11|B12|P04|P08|P12,ABY001_PC3_XH_X1_B15,ABY001_PC3_XH_X1_B15:B03|ABY001_PC3_XH_X1_B15:B04|ABY001_PC3_XH_X1_B15:B05|ABY001_PC3_XH_X1_B15:B06|ABY001_PC3_XH_X1_B15:B07|ABY001_PC3_XH_X1_B15:B08|ABY001_PC3_XH_X1_B15:B09|ABY001_PC3_XH_X1_B15:B10|ABY001_PC3_XH_X1_B15:B11|ABY001_PC3_XH_X1_B15:B12|ABY001_PC3_XH_X1_B15:P04|ABY001_PC3_XH_X1_B15:P08|ABY001_PC3_XH_X1_B15:P12,,ABY,UnTrt,0,0,0,1,374,UnTrt__3 h_PC3,1,UnTrt__3 h
f1b3,,,"","",120 h,120,h,PC3,CMAP-000,42,0.36,549,0.44954,1.60714,"""""""""""""""""""""""""""""""""",4.81892,7.57572,0.300412,0.490851,29.48,91.5877,1,1,CMAP-000,EKW001_PC3_120H:TRCN0000000000:-666,ctl_untrt,PC3,C12|D13|E23|F18|G02|G19|H04|H10|J03|O21|O22|O23|O24|P03,EKW001_PC3_120H_X1_F1B3_DUO52HI53LO|EKW001_PC3_120H_X2_F1B3_DUO52HI53LO|EKW001_PC3_120H_X3_F1B3_DUO52HI53LO,EKW001_PC3_120H_X1_F1B3_DUO52HI53LO:C12|EKW001_PC3_120H_X1_F1B3_DUO52HI53LO:D13|EKW001_PC3_120H_X1_F1B3_DUO52HI53LO:E23|EKW001_PC3_120H_X1_F1B3_DUO52HI53LO:F18|EKW001_PC3_120H_X1_F1B3_DUO52HI53LO:G02|EKW001_PC3_120H_X1_F1B3_DUO52HI53LO:G19|EKW001_PC3_120H_X1_F1B3_DUO52HI53LO:H04|EKW001_PC3_120H_X1_F1B3_DUO52HI53LO:H10|EKW001_PC3_120H_X1_F1B3_DUO52HI53LO:J03|EKW001_PC3_120H_X1_F1B3_DUO52HI53LO:O21|EKW001_PC3_120H_X1_F1B3_DUO52HI53LO:O22|EKW001_PC3_120H_X1_F1B3_DUO52HI53LO:O23|EKW001_PC3_120H_X1_F1B3_DUO52HI53LO:O24|EKW001_PC3_120H_X1_F1B3_DUO52HI53LO:P03|EKW001_PC3_120H_X2_F1B3_DUO52HI53LO:C12|EKW001_PC3_120H_X2_F1B3_DUO52HI53LO:D13|EKW001_PC3_120H_X2_F1B3_DUO52HI53LO:E23|EKW001_PC3_120H_X2_F1B3_DUO52HI53LO:F18|EKW001_PC3_120H_X2_F1B3_DUO52HI53LO:G02|EKW001_PC3_120H_X2_F1B3_DUO52HI53LO:G19|EKW001_PC3_120H_X2_F1B3_DUO52HI53LO:H04|EKW001_PC3_120H_X2_F1B3_DUO52HI53LO:H10|EKW001_PC3_120H_X2_F1B3_DUO52HI53LO:J03|EKW001_PC3_120H_X2_F1B3_DUO52HI53LO:O21|EKW001_PC3_120H_X2_F1B3_DUO52HI53LO:O22|EKW001_PC3_120H_X2_F1B3_DUO52HI53LO:O23|EKW001_PC3_120H_X2_F1B3_DUO52HI53LO:O24|EKW001_PC3_120H_X2_F1B3_DUO52HI53LO:P03|EKW001_PC3_120H_X3_F1B3_DUO52HI53LO:C12|EKW001_PC3_120H_X3_F1B3_DUO52HI53LO:D13|EKW001_PC3_120H_X3_F1B3_DUO52HI53LO:E23|EKW001_PC3_120H_X3_F1B3_DUO52HI53LO:F18|EKW001_PC3_120H_X3_F1B3_DUO52HI53LO:G02|EKW001_PC3_120H_X3_F1B3_DUO52HI53LO:G19|EKW001_PC3_120H_X3_F1B3_DUO52HI53LO:H04|EKW001_PC3_120H_X3_F1B3_DUO52HI53LO:H10|EKW001_PC3_120H_X3_F1B3_DUO52HI53LO:J03|EKW001_PC3_120H_X3_F1B3_DUO52HI53LO:O21|EKW001_PC3_120H_X3_F1B3_DUO52HI53LO:O22|EKW001_PC3_120H_X3_F1B3_DUO52HI53LO:O23|EKW001_PC3_120H_X3_F1B3_DUO52HI53LO:O24|EKW001_PC3_120H_X3_F1B3_DUO52HI53LO:P03,,EKW,UnTrt,0,0,0,1,374,UnTrt__120 h_PC3,2,UnTrt__120 h
b15,,,"","",24 h,24,h,PC3,CMAP-000,14,0.12,241,0.171961,12.1233,"0.06,0.08,0.08,0.09,0.06,0.09,0.08,0.06,0.06,0.06,0.07,0.07,0.09,0.05",44.2466,42.3288,0.0180561,0.414624,24.12,86.1326,0,1,CMAP-000,ABY001_PC3_XH:CMAP-000:-666:24,ctl_untrt,PC3,H16|H20|H24|J13|J14|J15|J16|J17|J18|J20|J21|J22|J23|J24,ABY001_PC3_XH_X1_B15,ABY001_PC3_XH_X1_B15:H16|ABY001_PC3_XH_X1_B15:H20|ABY001_PC3_XH_X1_B15:H24|ABY001_PC3_XH_X1_B15:J13|ABY001_PC3_XH_X1_B15:J14|ABY001_PC3_XH_X1_B15:J15|ABY001_PC3_XH_X1_B15:J16|ABY001_PC3_XH_X1_B15:J17|ABY001_PC3_XH_X1_B15:J18|ABY001_PC3_XH_X1_B15:J20|ABY001_PC3_XH_X1_B15:J21|ABY001_PC3_XH_X1_B15:J22|ABY001_PC3_XH_X1_B15:J23|ABY001_PC3_XH_X1_B15:J24,,ABY,UnTrt,0,0,0,1,374,UnTrt__24 h_PC3,4,UnTrt__24 h
b7,,,"","",96 h,96,h,PC3,CMAP-000,57,0.17,611,0.325893,7.25883,"""""""""""""""""""""""""""""""""",40.0989,48.3226,0.0280637,0.158865,25.08,87.7117,0,1,CMAP-000,OEC001_PC3_96H:TRCN0000000000:-666,ctl_untrt,PC3,G16|H09|H20|L09|M12|M16|M21|N11|N15|N16|O12|O13|O22|O23|P09|P21|P23|B23|H23|I20|I21|K07|L05|N24|O09|O21|P24|B03|B04|D02|M20|P15,OEC001_PC3_96H_X1_B7_DUO52HI53LO|OEC001_PC3_96H_X2_B7_DUO52HI53LO|OEC001_PC3_96H_X3_B7_DUO52HI53LO,OEC001_PC3_96H_X1_B7_DUO52HI53LO:G16|OEC001_PC3_96H_X1_B7_DUO52HI53LO:H09|OEC001_PC3_96H_X1_B7_DUO52HI53LO:H20|OEC001_PC3_96H_X1_B7_DUO52HI53LO:L09|OEC001_PC3_96H_X1_B7_DUO52HI53LO:M12|OEC001_PC3_96H_X1_B7_DUO52HI53LO:M16|OEC001_PC3_96H_X1_B7_DUO52HI53LO:M21|OEC001_PC3_96H_X1_B7_DUO52HI53LO:N11|OEC001_PC3_96H_X1_B7_DUO52HI53LO:N15|OEC001_PC3_96H_X1_B7_DUO52HI53LO:N16|OEC001_PC3_96H_X1_B7_DUO52HI53LO:O12|OEC001_PC3_96H_X1_B7_DUO52HI53LO:O13|OEC001_PC3_96H_X1_B7_DUO52HI53LO:O22|OEC001_PC3_96H_X1_B7_DUO52HI53LO:O23|OEC001_PC3_96H_X1_B7_DUO52HI53LO:P09|OEC001_PC3_96H_X1_B7_DUO52HI53LO:P21|OEC001_PC3_96H_X1_B7_DUO52HI53LO:P23|OEC001_PC3_96H_X2_B7_DUO52HI53LO:B23|OEC001_PC3_96H_X2_B7_DUO52HI53LO:G16|OEC001_PC3_96H_X2_B7_DUO52HI53LO:H20|OEC001_PC3_96H_X2_B7_DUO52HI53LO:H23|OEC001_PC3_96H_X2_B7_DUO52HI53LO:I20|OEC001_PC3_96H_X2_B7_DUO52HI53LO:I21|OEC001_PC3_96H_X2_B7_DUO52HI53LO:K07|OEC001_PC3_96H_X2_B7_DUO52HI53LO:L05|OEC001_PC3_96H_X2_B7_DUO52HI53LO:L09|OEC001_PC3_96H_X2_B7_DUO52HI53LO:M16|OEC001_PC3_96H_X2_B7_DUO52HI53LO:M21|OEC001_PC3_96H_X2_B7_DUO52HI53LO:N11|OEC001_PC3_96H_X2_B7_DUO52HI53LO:N24|OEC001_PC3_96H_X2_B7_DUO52HI53LO:O09|OEC001_PC3_96H_X2_B7_DUO52HI53LO:O12|OEC001_PC3_96H_X2_B7_DUO52HI53LO:O13|OEC001_PC3_96H_X2_B7_DUO52HI53LO:O21|OEC001_PC3_96H_X2_B7_DUO52HI53LO:O22|OEC001_PC3_96H_X2_B7_DUO52HI53LO:O23|OEC001_PC3_96H_X2_B7_DUO52HI53LO:P21|OEC001_PC3_96H_X2_B7_DUO52HI53LO:P23|OEC001_PC3_96H_X2_B7_DUO52HI53LO:P24|OEC001_PC3_96H_X3_B7_DUO52HI53LO:B03|OEC001_PC3_96H_X3_B7_DUO52HI53LO:B04|OEC001_PC3_96H_X3_B7_DUO52HI53LO:D02|OEC001_PC3_96H_X3_B7_DUO52HI53LO:H20|OEC001_PC3_96H_X3_B7_DUO52HI53LO:K07|OEC001_PC3_96H_X3_B7_DUO52HI53LO:L09|OEC001_PC3_96H_X3_B7_DUO52HI53LO:M16|OEC001_PC3_96H_X3_B7_DUO52HI53LO:M20|OEC001_PC3_96H_X3_B7_DUO52HI53LO:N11|OEC001_PC3_96H_X3_B7_DUO52HI53LO:N16|OEC001_PC3_96H_X3_B7_DUO52HI53LO:N24|OEC001_PC3_96H_X3_B7_DUO52HI53LO:O22|OEC001_PC3_96H_X3_B7_DUO52HI53LO:O23|OEC001_PC3_96H_X3_B7_DUO52HI53LO:P09|OEC001_PC3_96H_X3_B7_DUO52HI53LO:P15|OEC001_PC3_96H_X3_B7_DUO52HI53LO:P21|OEC001_PC3_96H_X3_B7_DUO52HI53LO:P23|OEC001_PC3_96H_X3_B7_DUO52HI53LO:P24,,OEC,UnTrt,0,0,0,1,374,UnTrt__96 h_PC3,314,UnTrt__96 h
b15,,,"","",72 h,72,h,PC3,CMAP-000,54,0.21,544,0.341775,12.3214,"0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.03,0.03,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.03,0.01,0.03,0.03,0.01,0.03,0.03,0.03,0.03,0.01,0.02,0.01,0.01,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.00,0.01,0.03,0.02,0.01,0.03",39.5028,46.243,0.04858,0.286134,19.33,78.1223,0,1,CMAP-000,TA.OE002_PC3_72H:CMAP-000:-666,ctl_untrt,PC3,E21|F19|G08|H10|K15|K18|L14|L23|O21|O22|O23|O24|P13|P15|P21|P22|P23|P24,TA.OE002_PC3_72H_X1_B15|TA.OE002_PC3_72H_X2_B15|TA.OE002_PC3_72H_X3_B15,TA.OE002_PC3_72H_X1_B15:E21|TA.OE002_PC3_72H_X1_B15:F19|TA.OE002_PC3_72H_X1_B15:G08|TA.OE002_PC3_72H_X1_B15:H10|TA.OE002_PC3_72H_X1_B15:K15|TA.OE002_PC3_72H_X1_B15:K18|TA.OE002_PC3_72H_X1_B15:L14|TA.OE002_PC3_72H_X1_B15:L23|TA.OE002_PC3_72H_X1_B15:O21|TA.OE002_PC3_72H_X1_B15:O22|TA.OE002_PC3_72H_X1_B15:O23|TA.OE002_PC3_72H_X1_B15:O24|TA.OE002_PC3_72H_X1_B15:P13|TA.OE002_PC3_72H_X1_B15:P15|TA.OE002_PC3_72H_X1_B15:P21|TA.OE002_PC3_72H_X1_B15:P22|TA.OE002_PC3_72H_X1_B15:P23|TA.OE002_PC3_72H_X1_B15:P24|TA.OE002_PC3_72H_X2_B15:E21|TA.OE002_PC3_72H_X2_B15:F19|TA.OE002_PC3_72H_X2_B15:G08|TA.OE002_PC3_72H_X2_B15:H10|TA.OE002_PC3_72H_X2_B15:K15|TA.OE002_PC3_72H_X2_B15:K18|TA.OE002_PC3_72H_X2_B15:L14|TA.OE002_PC3_72H_X2_B15:L23|TA.OE002_PC3_72H_X2_B15:O21|TA.OE002_PC3_72H_X2_B15:O22|TA.OE002_PC3_72H_X2_B15:O23|TA.OE002_PC3_72H_X2_B15:O24|TA.OE002_PC3_72H_X2_B15:P13|TA.OE002_PC3_72H_X2_B15:P15|TA.OE002_PC3_72H_X2_B15:P21|TA.OE002_PC3_72H_X2_B15:P22|TA.OE002_PC3_72H_X2_B15:P23|TA.OE002_PC3_72H_X2_B15:P24|TA.OE002_PC3_72H_X3_B15:E21|TA.OE002_PC3_72H_X3_B15:F19|TA.OE002_PC3_72H_X3_B15:G08|TA.OE002_PC3_72H_X3_B15:H10|TA.OE002_PC3_72H_X3_B15:K15|TA.OE002_PC3_72H_X3_B15:K18|TA.OE002_PC3_72H_X3_B15:L14|TA.OE002_PC3_72H_X3_B15:L23|TA.OE002_PC3_72H_X3_B15:O21|TA.OE002_PC3_72H_X3_B15:O22|TA.OE002_PC3_72H_X3_B15:O23|TA.OE002_PC3_72H_X3_B15:O24|TA.OE002_PC3_72H_X3_B15:P13|TA.OE002_PC3_72H_X3_B15:P15|TA.OE002_PC3_72H_X3_B15:P21|TA.OE002_PC3_72H_X3_B15:P22|TA.OE002_PC3_72H_X3_B15:P23|TA.OE002_PC3_72H_X3_B15:P24,,TA,UnTrt,0,0,0,1,374,UnTrt__72 h_PC3,4,UnTrt__72 h
