bead_batch,nearest_dose,pert_dose,pert_dose_unit,pert_idose,pert_itime,pert_time,pert_time_unit,cell_mfc_name,pert_mfc_id,nsample,cc_q75,ss_ngene,tas,pct_self_rank_q25,wt,median_recall_rank_spearman,median_recall_rank_wtcs_50,median_recall_score_spearman,median_recall_score_wtcs_50,batch_effect_tstat,batch_effect_tstat_pct,is_hiq,qc_pass,pert_id,sig_id,pert_type,cell_iname,det_wells,det_plates,distil_ids,build_name,project_code,cmap_name,is_exemplar_sig,is_ncs_sig,is_null_sig,quality_replicates,duplIdentifier,dupl_counts,conditionId
b11,10,10.1841,uM,10 uM,24 h,24,h,PC3,BRD-K60391168,3,0.48,248,0.348881,0,"""""""""""""""""""""""""""""""""",0,0,0.402618,0.714938,17.58,73.4999,1,1,BRD-K60391168,DOSBIO001_PC3_24H:BRD-K60391168:10.1841,trt_cp,PC3,L16,DOSBIO001_PC3_24H_X1_B11|DOSBIO001_PC3_24H_X2_B11|DOSBIO001_PC3_24H_X3_B11,DOSBIO001_PC3_24H_X1_B11:L16|DOSBIO001_PC3_24H_X2_B11:L16|DOSBIO001_PC3_24H_X3_B11:L16,,DOSBIO,BRD-K60391168,1,1,0,1,BRD-K60391168_10 uM_24 h_PC3,1,BRD-K60391168_10 uM_24 h
f1b10,1.11,1.11111,uM,1.11 uM,6 h,6,h,PC3,BRD-A73513677,3,0.45,227,0.323184,0,"""""""""""""""""""""""""""""""""",1.91257,1.3587,0.407687,0.598907,9.69,40.3962,1,1,BRD-A73513677,AML001_PC3_6H:BRD-A73513677:1.11111,trt_cp,PC3,N13,AML001_PC3_6H_X1_F1B10|AML001_PC3_6H_X2_F1B10|AML001_PC3_6H_X3_F1B10,AML001_PC3_6H_X1_F1B10:N13|AML001_PC3_6H_X2_F1B10:N13|AML001_PC3_6H_X3_F1B10:N13,,AML,BRD-A73513677,1,1,0,1,BRD-A73513677_1.11 uM_6 h_PC3,1,BRD-A73513677_1.11 uM_6 h
b11,10,9.95458,uM,10 uM,24 h,24,h,PC3,BRD-K58860003,3,0.45,269,0.351814,0,"""""""""""""""""""""""""""""""""",2.38762,0,0.262357,0.652132,17.58,73.4999,1,1,BRD-K58860003,DOSBIO001_PC3_24H:BRD-K58860003:9.95458,trt_cp,PC3,A22,DOSBIO001_PC3_24H_X1_B11|DOSBIO001_PC3_24H_X2_B11|DOSBIO001_PC3_24H_X3_B11,DOSBIO001_PC3_24H_X1_B11:A22|DOSBIO001_PC3_24H_X2_B11:A22|DOSBIO001_PC3_24H_X3_B11:A22,,DOSBIO,SA-1921617,1,1,0,1,SA-1921617_10 uM_24 h_PC3,1,SA-1921617_10 uM_24 h
b7,10,10,uM,10 uM,6 h,6,h,PC3,CMAP-PRISM-1B-PARENT,4,0.35,457,0.404411,0,"""""""""""""""""""""""""""""""""",0,0,0,0,-3.01,0.31582,0,1,CMAP-PRISM-1B-PARENT,PRISM001_PC3_6H:CMAP-PRISM-1B-PARENT:10,trt_cp,PC3,I21|I22|J21|J22,PRISM001_PC3_6H_X1_B7_DUO52HI53LO,PRISM001_PC3_6H_X1_B7_DUO52HI53LO:I21|PRISM001_PC3_6H_X1_B7_DUO52HI53LO:I22|PRISM001_PC3_6H_X1_B7_DUO52HI53LO:J21|PRISM001_PC3_6H_X1_B7_DUO52HI53LO:J22,,PRISM,CMAP-PRISM-1B-PARENT,1,1,0,1,CMAP-PRISM-1B-PARENT_10 uM_6 h_PC3,1,CMAP-PRISM-1B-PARENT_10 uM_6 h
b6,10,10,uM,10 uM,24 h,24,h,PC3,BRD-A67709388,3,0.66,393,0.51499,0,"""""""""""""""""""""""""""""""""",0,0,0.621091,0.829037,18.89,76.9165,1,1,BRD-A67709388,CPD001_PC3_24H:BRD-A67709388-001-04-7:10,trt_cp,PC3,N05,CPD001_PC3_24H_X1_B6_DUO52HI53LO|CPD001_PC3_24H_X2_B6_DUO52HI53LO|CPD001_PC3_24H_X3_B6_DUO52HI53LO,CPD001_PC3_24H_X1_B6_DUO52HI53LO:N05|CPD001_PC3_24H_X2_B6_DUO52HI53LO:N05|CPD001_PC3_24H_X3_B6_DUO52HI53LO:N05,,CPD,antimycin-a,1,1,0,1,antimycin-a_10 uM_24 h_PC3,2,antimycin-a_10 uM_24 h
b6,10,10,uM,10 uM,6 h,6,h,PC3,BRD-A80567352,3,0.35,292,0.323263,1.25673,"""""""""""""""""""""""""""""""""",5.99969,45.4787,0.279477,0.466301,55.36,98.8516,0,1,BRD-A80567352,CPD002_PC3_6H:BRD-A80567352-003-01-6:10,trt_cp,PC3,P11,CPD002_PC3_6H_X1_B6_DUO52HI53LO|CPD002_PC3_6H_X2_B6_DUO52HI53LO|CPD002_PC3_6H_X3_B6_DUO52HI53LO,CPD002_PC3_6H_X1_B6_DUO52HI53LO:P11|CPD002_PC3_6H_X2_B6_DUO52HI53LO:P11|CPD002_PC3_6H_X3_B6_DUO52HI53LO:P11,,CPD,aceclidine,1,1,0,1,aceclidine_10 uM_6 h_PC3,1,aceclidine_10 uM_6 h
b23,10,10,uM,10 uM,24 h,24,h,PC3,BRD-A81541225,3,0.78,535,0.653213,0,"0.33,0.33,0.34",0,0,0.774525,0.868763,13.6,59.7761,1,1,BRD-A81541225,POL001_PC3_24H:M13,trt_cp,PC3,M13,POL001_PC3_24H_X1.L2_B23|POL001_PC3_24H_X2.L2_B23|POL001_PC3_24H_X3.L2_B23,POL001_PC3_24H_X1.L2_B23:M13|POL001_PC3_24H_X2.L2_B23:M13|POL001_PC3_24H_X3.L2_B23:M13,,POL,oligomycin-a,1,1,0,1,oligomycin-a_10 uM_24 h_PC3,1,oligomycin-a_10 uM_24 h
b6,10,10,uM,10 uM,24 h,24,h,PC3,BRD-K85767870,3,0.41,216,0.300919,0.630063,"""""""""""""""""""""""""""""""""",12.8711,32.3053,0.150673,0.363371,18.89,76.9165,0,1,BRD-K85767870,CPD001_PC3_24H:BRD-K85767870-002-11-9:10,trt_cp,PC3,H23,CPD001_PC3_24H_X1_B6_DUO52HI53LO|CPD001_PC3_24H_X2_B6_DUO52HI53LO|CPD001_PC3_24H_X3_B6_DUO52HI53LO,CPD001_PC3_24H_X1_B6_DUO52HI53LO:H23|CPD001_PC3_24H_X2_B6_DUO52HI53LO:H23|CPD001_PC3_24H_X3_B6_DUO52HI53LO:H23,,CPD,BRD-K85767870,1,1,0,1,BRD-K85767870_10 uM_24 h_PC3,1,BRD-K85767870_10 uM_24 h
b11,10,10.016,uM,10 uM,24 h,24,h,PC3,BRD-K95047050,3,0.47,281,0.367479,0.368324,"""""""""""""""""""""""""""""""""",1.06136,1.06171,0.439737,0.618083,17.58,73.4999,1,1,BRD-K95047050,DOSBIO001_PC3_24H:BRD-K95047050:10.016,trt_cp,PC3,A23,DOSBIO001_PC3_24H_X1_B11|DOSBIO001_PC3_24H_X2_B11|DOSBIO001_PC3_24H_X3_B11,DOSBIO001_PC3_24H_X1_B11:A23|DOSBIO001_PC3_24H_X2_B11:A23|DOSBIO001_PC3_24H_X3_B11:A23,,DOSBIO,BRD-K95047050,1,1,0,1,BRD-K95047050_10 uM_24 h_PC3,1,BRD-K95047050_10 uM_24 h
b11,10,9.6625,uM,10 uM,24 h,24,h,PC3,BRD-K17890048,3,0.42,211,0.301021,0,"""""""""""""""""""""""""""""""""",0,0,0.390355,0.622273,17.58,73.4999,1,1,BRD-K17890048,DOSBIO001_PC3_24H:BRD-K17890048:9.6625,trt_cp,PC3,I11,DOSBIO001_PC3_24H_X1_B11|DOSBIO001_PC3_24H_X2_B11|DOSBIO001_PC3_24H_X3_B11,DOSBIO001_PC3_24H_X1_B11:I11|DOSBIO001_PC3_24H_X2_B11:I11|DOSBIO001_PC3_24H_X3_B11:I11,,DOSBIO,BRD-K17890048,1,1,0,1,BRD-K17890048_10 uM_24 h_PC3,1,BRD-K17890048_10 uM_24 h
