bead_batch,nearest_dose,pert_dose,pert_dose_unit,pert_idose,pert_itime,pert_time,pert_time_unit,cell_mfc_name,pert_mfc_id,nsample,cc_q75,ss_ngene,tas,pct_self_rank_q25,wt,median_recall_rank_spearman,median_recall_rank_wtcs_50,median_recall_score_spearman,median_recall_score_wtcs_50,batch_effect_tstat,batch_effect_tstat_pct,is_hiq,qc_pass,pert_id,sig_id,pert_type,cell_iname,det_wells,det_plates,distil_ids,build_name,project_code,cmap_name,is_exemplar_sig,is_ncs_sig,is_null_sig,quality_replicates,duplIdentifier,dupl_counts,conditionId
f1b3,10,10,uM,10 uM,6 h,6,h,VCAP,BRD-K88217904,5,0.33,287,0.311192,1.92944,"""""""""""""""""""""""""""""""""",9.29807,21.9872,0.282704,0.307307,9.51,39.5636,0,1,BRD-K88217904,CPC019_VCAP_6H:BRD-K88217904-001-01-5:10,trt_cp,VCAP,G16,CPC019_VCAP_6H_X1_F1B3_DUO52HI53LO|CPC019_VCAP_6H_X2_B4_DUO52HI53LO|CPC019_VCAP_6H_X3_F1B3_DUO52HI53LO|CPC019_VCAP_6H_X4_B5_DUO52HI53LO|CPC019_VCAP_6H_X5_B5_DUO52HI53LO,CPC019_VCAP_6H_X1_F1B3_DUO52HI53LO:G16|CPC019_VCAP_6H_X2_B4_DUO52HI53LO:G16|CPC019_VCAP_6H_X3_F1B3_DUO52HI53LO:G16|CPC019_VCAP_6H_X4_B5_DUO52HI53LO:G16|CPC019_VCAP_6H_X5_B5_DUO52HI53LO:G16,,CPC,BRD-K88217904,1,1,0,1,BRD-K88217904_10 uM_6 h_VCAP,1,BRD-K88217904_10 uM_6 h
b4,10,10,uM,10 uM,6 h,6,h,VCAP,BRD-K78126613,4,0.55,501,0.5308,0,"""""""""""""""""""""""""""""""""",0,0.133333,0.470305,0.6642,12.78,55.8714,1,1,BRD-K78126613,CPC006_VCAP_6H:BRD-K78126613-001-16-0:10,trt_cp,VCAP,C16,CPC006_VCAP_6H_X1_B4_DUO52HI53LO|CPC006_VCAP_6H_X3_B4_DUO52HI53LO|CPC006_VCAP_6H_X4_B4_DUO52HI53LO|CPC006_VCAP_6H_X5_B4_DUO52HI53LO,CPC006_VCAP_6H_X1_B4_DUO52HI53LO:C16|CPC006_VCAP_6H_X3_B4_DUO52HI53LO:C16|CPC006_VCAP_6H_X4_B4_DUO52HI53LO:C16|CPC006_VCAP_6H_X5_B4_DUO52HI53LO:C16,,CPC,menadione,1,1,0,1,menadione_10 uM_6 h_VCAP,1,menadione_10 uM_6 h
f1b3,10,10,uM,10 uM,24 h,24,h,VCAP,BRD-K84855138-001-05-5,5,0.3418,382,0.365383,9.70716,"0.29,0.31,0.07,0.01,0.32",32.1898,27.0801,0.0537901,0.285701,20.16,80.0459,0,1,BRD-K84855138,CPC007_VCAP_24H:B04,trt_cp,VCAP,B04,CPC007_VCAP_24H_X1_F1B3_DUO52HI53LO|CPC007_VCAP_24H_X2_B3_DUO52HI53LO|CPC007_VCAP_24H_X3_B3_DUO52HI53LO|CPC007_VCAP_24H_X4_F1B5_DUO52HI53LO|CPC007_VCAP_24H_X5_F1B5_DUO52HI53LO,CPC007_VCAP_24H_X1_F1B3_DUO52HI53LO:B04|CPC007_VCAP_24H_X2_B3_DUO52HI53LO:B04|CPC007_VCAP_24H_X3_B3_DUO52HI53LO:B04|CPC007_VCAP_24H_X4_F1B5_DUO52HI53LO:B04|CPC007_VCAP_24H_X5_F1B5_DUO52HI53LO:B04,,CPC,BRD-K84855138,1,1,0,1,BRD-K84855138_10 uM_24 h_VCAP,1,BRD-K84855138_10 uM_24 h
f1b3,10,10,uM,10 uM,6 h,6,h,VCAP,BRD-K71799949,5,0.53,310,0.409873,0.162955,"""""""""""""""""""""""""""""""""",3.27015,1.06994,0.34612,0.730855,16.5,70.0833,1,1,BRD-K71799949,CPC020_VCAP_6H:BRD-K71799949-001-28-1:10,trt_cp,VCAP,B21,CPC020_VCAP_6H_X1_F1B3_DUO52HI53LO|CPC020_VCAP_6H_X2_B4_DUO52HI53LO|CPC020_VCAP_6H_X3_B4_DUO52HI53LO|CPC020_VCAP_6H_X4_B5_DUO52HI53LO|CPC020_VCAP_6H_X5_B5_DUO52HI53LO,CPC020_VCAP_6H_X1_F1B3_DUO52HI53LO:B21|CPC020_VCAP_6H_X2_B4_DUO52HI53LO:B21|CPC020_VCAP_6H_X3_B4_DUO52HI53LO:B21|CPC020_VCAP_6H_X4_B5_DUO52HI53LO:B21|CPC020_VCAP_6H_X5_B5_DUO52HI53LO:B21,,CPC,carbamazepine,1,1,0,1,carbamazepine_10 uM_6 h_VCAP,1,carbamazepine_10 uM_6 h
b5,10,10,uM,10 uM,24 h,24,h,VCAP,BRD-A42759514,5,0.3,306,0.306374,7.14678,"""""""""""""""""""""""""""""""""",14.1938,12.8579,0.273519,0.399762,9.33,38.6161,0,1,BRD-A42759514,CPC011_VCAP_24H:BRD-A42759514-001-15-5:10,trt_cp,VCAP,D22,CPC011_VCAP_24H_X1_B5_DUO52HI53LO|CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO|CPC011_VCAP_24H_X3_B5_DUO52HI53LO|CPC011_VCAP_24H_X4_B5_DUO52HI53LO|CPC011_VCAP_24H_X5_B5_DUO52HI53LO,CPC011_VCAP_24H_X1_B5_DUO52HI53LO:D22|CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:D22|CPC011_VCAP_24H_X3_B5_DUO52HI53LO:D22|CPC011_VCAP_24H_X4_B5_DUO52HI53LO:D22|CPC011_VCAP_24H_X5_B5_DUO52HI53LO:D22,,CPC,ornidazole,1,1,0,1,ornidazole_10 uM_24 h_VCAP,1,ornidazole_10 uM_24 h
f1b5,10,10,uM,10 uM,24 h,24,h,VCAP,BRD-K62012036,5,0.54,481,0.515347,0.0599161,"""""""""""""""""""""""""""""""""",0.820895,2.13052,0.477487,0.572144,13.21,58.2257,1,1,BRD-K62012036,CPC014_VCAP_24H:BRD-K62012036-001-06-0:10,trt_cp,VCAP,L09,CPC014_VCAP_24H_X1_F1B5_DUO52HI53LO|CPC014_VCAP_24H_X2_F1B5_DUO52HI53LO|CPC014_VCAP_24H_X3_B5_DUO52HI53LO|CPC014_VCAP_24H_X4_B5_DUO52HI53LO|CPC014_VCAP_24H_X5_F1B5_DUO52HI53LO,CPC014_VCAP_24H_X1_F1B5_DUO52HI53LO:L09|CPC014_VCAP_24H_X2_F1B5_DUO52HI53LO:L09|CPC014_VCAP_24H_X3_B5_DUO52HI53LO:L09|CPC014_VCAP_24H_X4_B5_DUO52HI53LO:L09|CPC014_VCAP_24H_X5_F1B5_DUO52HI53LO:L09,,CPC,acitretin,1,1,0,1,acitretin_10 uM_24 h_VCAP,1,acitretin_10 uM_24 h
b3,10,10,uM,10 uM,24 h,24,h,VCAP,BRD-K85318537-001-02-7,5,0.4548,417,0.440361,6.45686,"0.23,0.25,0.28,0.24,0.00",12.7652,17.752,0.352417,0.424944,9.99,41.9753,0,1,BRD-K85318537,CPC001_VCAP_24H:K24,trt_cp,VCAP,K24,CPC001_VCAP_24H_X1_B3_DUO52HI53LO|CPC001_VCAP_24H_X2_B3_DUO52HI53LO|CPC001_VCAP_24H_X3_B3_DUO52HI53LO|CPC001_VCAP_24H_X4_F1B5_DUO52HI53LO|CPC001_VCAP_24H_X5_F2B4_DUO52HI53LO,CPC001_VCAP_24H_X1_B3_DUO52HI53LO:K24|CPC001_VCAP_24H_X2_B3_DUO52HI53LO:K24|CPC001_VCAP_24H_X3_B3_DUO52HI53LO:K24|CPC001_VCAP_24H_X4_F1B5_DUO52HI53LO:K24|CPC001_VCAP_24H_X5_F2B4_DUO52HI53LO:K24,,CPC,OBAA,1,1,0,1,OBAA_10 uM_24 h_VCAP,1,OBAA_10 uM_24 h
b3,10,10,uM,10 uM,24 h,24,h,VCAP,BRD-K18036262,5,0.26,429,0.337712,1.37363,"""""""""""""""""""""""""""""""""",14.5804,10.518,0.194943,0.457721,18.71,76.5719,0,1,BRD-K18036262,CPC005_VCAP_24H:BRD-K18036262-001-01-0:10,trt_cp,VCAP,J24,CPC005_VCAP_24H_X1_B3_DUO52HI53LO|CPC005_VCAP_24H_X2_B3_DUO52HI53LO|CPC005_VCAP_24H_X3_B3_DUO52HI53LO|CPC005_VCAP_24H_X4_F1B5_DUO52HI53LO|CPC005_VCAP_24H_X5_F2B4_DUO52HI53LO,CPC005_VCAP_24H_X1_B3_DUO52HI53LO:J24|CPC005_VCAP_24H_X2_B3_DUO52HI53LO:J24|CPC005_VCAP_24H_X3_B3_DUO52HI53LO:J24|CPC005_VCAP_24H_X4_F1B5_DUO52HI53LO:J24|CPC005_VCAP_24H_X5_F2B4_DUO52HI53LO:J24,,CPC,L-168049,1,1,0,1,L-168049_10 uM_24 h_VCAP,1,L-168049_10 uM_24 h
b3,10,10,uM,10 uM,24 h,24,h,VCAP,BRD-K37561857,3,0.72,480,0.594453,0,"""""""""""""""""""""""""""""""""",1.22951,0.542005,0.540014,0.674084,7.91,31.0939,1,1,BRD-K37561857,CPC002_VCAP_24H:BRD-K37561857-001-06-4:10,trt_cp,VCAP,P11,CPC002_VCAP_24H_X1_B3_DUO52HI53LO|CPC002_VCAP_24H_X2_B3_DUO52HI53LO|CPC002_VCAP_24H_X3_B3_DUO52HI53LO,CPC002_VCAP_24H_X1_B3_DUO52HI53LO:P11|CPC002_VCAP_24H_X2_B3_DUO52HI53LO:P11|CPC002_VCAP_24H_X3_B3_DUO52HI53LO:P11,,CPC,zardaverine,1,1,0,1,zardaverine_10 uM_24 h_VCAP,1,zardaverine_10 uM_24 h
f1b4,10,10,uM,10 uM,6 h,6,h,VCAP,BRD-K33743361-034-05-4,4,0.4163,520,0.470474,2.46667,"0.36,0.37,0.27,0.01",41.5493,23.27,0.123299,0.367682,13.86,61.068,0,1,BRD-K33743361,CPC007_VCAP_6H:M04,trt_cp,VCAP,M04,CPC007_VCAP_6H_X2_F1B4_DUO52HI53LO|CPC007_VCAP_6H_X3_F1B4_DUO52HI53LO|CPC007_VCAP_6H_X4_F1B5_DUO52HI53LO|CPC007_VCAP_6H_X5_B5_DUO52HI53LO,CPC007_VCAP_6H_X2_F1B4_DUO52HI53LO:M04|CPC007_VCAP_6H_X3_F1B4_DUO52HI53LO:M04|CPC007_VCAP_6H_X4_F1B5_DUO52HI53LO:M04|CPC007_VCAP_6H_X5_B5_DUO52HI53LO:M04,,CPC,ML-133,1,1,0,1,ML-133_10 uM_6 h_VCAP,1,ML-133_10 uM_6 h
