bead_batch,nearest_dose,pert_dose,pert_dose_unit,pert_idose,pert_itime,pert_time,pert_time_unit,cell_mfc_name,pert_mfc_id,nsample,cc_q75,ss_ngene,tas,pct_self_rank_q25,wt,median_recall_rank_spearman,median_recall_rank_wtcs_50,median_recall_score_spearman,median_recall_score_wtcs_50,batch_effect_tstat,batch_effect_tstat_pct,is_hiq,qc_pass,pert_id,sig_id,pert_type,cell_iname,det_wells,det_plates,distil_ids,build_name,project_code,cmap_name,is_exemplar_sig,is_ncs_sig,is_null_sig,quality_replicates,per_cell_sigs,duplIdentifier,dupl_counts,conditionId
b37,,,Unknown,"",96 h,96,h,U251MG.311,CMAP-000,3,0.3483,166,0.24313,4.97758,"0.31,0.34,0.35",5.56363,32.0994,0.30696,0.278524,10.79,45.9374,0,1,CMAP-000,XPR020_U251MG.311_96H:D18,ctl_untrt,U251MG,D18,XPR020_U251MG.311_96H_X1_B37|XPR020_U251MG.311_96H_X2_B37|XPR020_U251MG.311_96H_X3_B37,XPR020_U251MG.311_96H_X1_B37:D18|XPR020_U251MG.311_96H_X2_B37:D18|XPR020_U251MG.311_96H_X3_B37:D18,,XPR,UnTrt,0,0,0,1,328,UnTrt__96 h_U251MG,328,UnTrt__96 h
b38,,,Unknown,"",96 h,96,h,U251MG.311,CMAP-000,3,0.5868,243,0.381836,1.28432,"0.34,0.38,0.28",4.52837,1.19681,0.466255,0.721301,7.13,27.3615,1,1,CMAP-000,XPR030_U251MG.311_96H:I05,ctl_untrt,U251MG,I05,XPR030_U251MG.311_96H_X1_B38|XPR030_U251MG.311_96H_X2.A2_B38|XPR030_U251MG.311_96H_X3_B38,XPR030_U251MG.311_96H_X1_B38:I05|XPR030_U251MG.311_96H_X2.A2_B38:I05|XPR030_U251MG.311_96H_X3_B38:I05,,XPR,UnTrt,0,0,0,1,328,UnTrt__96 h_U251MG,328,UnTrt__96 h
b37,,,Unknown,"",96 h,96,h,U251MG.311,CMAP-000,3,0.1521,186,0.170064,15.7391,"0.33,0.20,0.48",24.8491,44.3708,0.097298,0.147265,12.52,54.522,0,1,CMAP-000,XPR023_U251MG.311_96H:E24,ctl_untrt,U251MG,E24,XPR023_U251MG.311_96H_X1_B37|XPR023_U251MG.311_96H_X2_B37|XPR023_U251MG.311_96H_X3_B37,XPR023_U251MG.311_96H_X1_B37:E24|XPR023_U251MG.311_96H_X2_B37:E24|XPR023_U251MG.311_96H_X3_B37:E24,,XPR,UnTrt,0,0,0,1,328,UnTrt__96 h_U251MG,328,UnTrt__96 h
b37,,,Unknown,"",96 h,96,h,U251MG.311,CMAP-000,3,0.445,174,0.281384,0.353669,"0.36,0.32,0.32",0.800011,3.97176,0.443158,0.535653,7.08,27.0744,1,1,CMAP-000,XPR024_U251MG.311_96H:C04,ctl_untrt,U251MG,C04,XPR024_U251MG.311_96H_X1_B37|XPR024_U251MG.311_96H_X2_B37|XPR024_U251MG.311_96H_X3_B37,XPR024_U251MG.311_96H_X1_B37:C04|XPR024_U251MG.311_96H_X2_B37:C04|XPR024_U251MG.311_96H_X3_B37:C04,,XPR,UnTrt,0,0,0,1,328,UnTrt__96 h_U251MG,328,UnTrt__96 h
b38,,,Unknown,"",96 h,96,h,U251MG.311,CMAP-000,3,0.36,99,0.138681,10.2993,"0.32,0.35,0.33",17.3208,12.0472,0.355619,0.421794,4.02,16.9107,0,1,CMAP-000,XPR029_U251MG.311_96H:O04,ctl_untrt,U251MG,O04,XPR029_U251MG.311_96H_X1_B38|XPR029_U251MG.311_96H_X2_B38|XPR029_U251MG.311_96H_X3_B38,XPR029_U251MG.311_96H_X1_B38:O04|XPR029_U251MG.311_96H_X2_B38:O04|XPR029_U251MG.311_96H_X3_B38:O04,,XPR,UnTrt,0,0,0,1,328,UnTrt__96 h_U251MG,328,UnTrt__96 h
b35,,,Unknown,"",96 h,96,h,U251MG.311,CMAP-000,3,0.3418,169,0.243025,6.09375,"0.24,0.40,0.36",16.313,4.77454,0.212151,0.555103,6.72,25.8685,1,1,CMAP-000,XPR010_U251MG.311_96H:D21,ctl_untrt,U251MG,D21,XPR010_U251MG.311_96H_X1_B35|XPR010_U251MG.311_96H_X2_B35|XPR010_U251MG.311_96H_X3_B35,XPR010_U251MG.311_96H_X1_B35:D21|XPR010_U251MG.311_96H_X2_B35:D21|XPR010_U251MG.311_96H_X3_B35:D21,,XPR,UnTrt,0,0,0,1,328,UnTrt__96 h_U251MG,328,UnTrt__96 h
b37,,,Unknown,"",96 h,96,h,U251MG.311,CMAP-000,3,0.4078,253,0.324804,1,"0.34,0.37,0.29",10.5,9.5,0.323099,0.545891,0,0,0,1,CMAP-000,XPR027_U251MG.311_96H:K22,ctl_untrt,U251MG,K22,XPR027_U251MG.311_96H_X1_B37|XPR027_U251MG.311_96H_X2_B37|XPR027_U251MG.311_96H_X3_B37,XPR027_U251MG.311_96H_X1_B37:K22|XPR027_U251MG.311_96H_X2_B37:K22|XPR027_U251MG.311_96H_X3_B37:K22,,XPR,UnTrt,0,0,0,1,328,UnTrt__96 h_U251MG,328,UnTrt__96 h
b35,,,Unknown,"",96 h,96,h,U251MG.311,CMAP-000,3,0.443,269,0.349051,3.19102,"0.35,0.40,0.25",7.13832,10.5856,0.304088,0.523016,7.54,29.4861,0,1,CMAP-000,XPR008_U251MG.311_96H:O17,ctl_untrt,U251MG,O17,XPR008_U251MG.311_96H_X1_B35|XPR008_U251MG.311_96H_X2_B35|XPR008_U251MG.311_96H_X3_B35,XPR008_U251MG.311_96H_X1_B35:O17|XPR008_U251MG.311_96H_X2_B35:O17|XPR008_U251MG.311_96H_X3_B35:O17,,XPR,UnTrt,0,0,0,1,328,UnTrt__96 h_U251MG,328,UnTrt__96 h
b35,,,Unknown,"",96 h,96,h,U251MG.311,CMAP-000,3,0.2557,131,0.185064,8.79588,"0.41,0.17,0.41",37.4776,36.6567,0.0847362,0.283739,5.62,21.6193,0,1,CMAP-000,XPR015_U251MG.311_96H:H13,ctl_untrt,U251MG,H13,XPR015_U251MG.311_96H_X1_B35|XPR015_U251MG.311_96H_X2_B35|XPR015_U251MG.311_96H_X3_B35,XPR015_U251MG.311_96H_X1_B35:H13|XPR015_U251MG.311_96H_X2_B35:H13|XPR015_U251MG.311_96H_X3_B35:H13,,XPR,UnTrt,0,0,0,1,328,UnTrt__96 h_U251MG,328,UnTrt__96 h
b37,,,Unknown,"",96 h,96,h,U251MG.311,CMAP-000,3,0.2861,118,0.18578,8.08436,"0.42,0.43,0.15",30.38,29.2876,0.0776431,0.295018,8.68,35.257,0,1,CMAP-000,XPR026_U251MG.311_96H:I01,ctl_untrt,U251MG,I01,XPR026_U251MG.311_96H_X1_B37|XPR026_U251MG.311_96H_X2_B37|XPR026_U251MG.311_96H_X3_B37,XPR026_U251MG.311_96H_X1_B37:I01|XPR026_U251MG.311_96H_X2_B37:I01|XPR026_U251MG.311_96H_X3_B37:I01,,XPR,UnTrt,0,0,0,1,328,UnTrt__96 h_U251MG,328,UnTrt__96 h
b41,,,Unknown,"",96 h,96,h,U251MG.311,CMAP-000,3,0.5696,310,0.424907,2.02287,"0.30,0.36,0.35",6.47206,5.6826,0.460331,0.615412,5.94,22.739,0,1,CMAP-000,XPR036_U251MG.311_96H:P05,ctl_untrt,U251MG,P05,XPR036_U251MG.311_96H_X4_B41|XPR036_U251MG.311_96H_X5_B40|XPR036_U251MG.311_96H_X6_B40,XPR036_U251MG.311_96H_X4_B41:P05|XPR036_U251MG.311_96H_X5_B40:P05|XPR036_U251MG.311_96H_X6_B40:P05,,XPR,UnTrt,0,0,0,1,328,UnTrt__96 h_U251MG,328,UnTrt__96 h
b37,,,Unknown,"",96 h,96,h,U251MG.311,CMAP-000,3,0.3125,230,0.271097,2.53136,"0.42,0.25,0.33",6.09102,32.5506,0.231738,0.225142,9.12,37.6113,0,1,CMAP-000,XPR021_U251MG.311_96H:O01,ctl_untrt,U251MG,O01,XPR021_U251MG.311_96H_X1_B37|XPR021_U251MG.311_96H_X2_B37|XPR021_U251MG.311_96H_X3_B37,XPR021_U251MG.311_96H_X1_B37:O01|XPR021_U251MG.311_96H_X2_B37:O01|XPR021_U251MG.311_96H_X3_B37:O01,,XPR,UnTrt,0,0,0,1,328,UnTrt__96 h_U251MG,328,UnTrt__96 h
b37,,,Unknown,"",96 h,96,h,U251MG.311,CMAP-000,3,0.3184,142,0.215005,4.06613,"0.38,0.26,0.36",8.02534,4.59504,0.20968,0.420273,9.64,40.1952,1,1,CMAP-000,XPR022_U251MG.311_96H:M03,ctl_untrt,U251MG,M03,XPR022_U251MG.311_96H_X1_B37|XPR022_U251MG.311_96H_X2_B37|XPR022_U251MG.311_96H_X3_B37,XPR022_U251MG.311_96H_X1_B37:M03|XPR022_U251MG.311_96H_X2_B37:M03|XPR022_U251MG.311_96H_X3_B37:M03,,XPR,UnTrt,0,0,0,1,328,UnTrt__96 h_U251MG,328,UnTrt__96 h
b37,,,Unknown,"",96 h,96,h,U251MG.311,CMAP-000,3,0.3789,108,0.204547,0.912734,"0.27,0.39,0.33",0.667385,4.53056,0.297974,0.463333,12.52,54.522,1,1,CMAP-000,XPR023_U251MG.311_96H:J11,ctl_untrt,U251MG,J11,XPR023_U251MG.311_96H_X1_B37|XPR023_U251MG.311_96H_X2_B37|XPR023_U251MG.311_96H_X3_B37,XPR023_U251MG.311_96H_X1_B37:J11|XPR023_U251MG.311_96H_X2_B37:J11|XPR023_U251MG.311_96H_X3_B37:J11,,XPR,UnTrt,0,0,0,1,328,UnTrt__96 h_U251MG,328,UnTrt__96 h
