bead_batch,nearest_dose,pert_dose,pert_dose_unit,pert_idose,pert_itime,pert_time,pert_time_unit,cell_mfc_name,pert_mfc_id,nsample,cc_q75,ss_ngene,tas,pct_self_rank_q25,wt,median_recall_rank_spearman,median_recall_rank_wtcs_50,median_recall_score_spearman,median_recall_score_wtcs_50,batch_effect_tstat,batch_effect_tstat_pct,is_hiq,qc_pass,pert_id,sig_id,pert_type,cell_iname,det_wells,det_plates,distil_ids,build_name,project_code,cmap_name,is_exemplar_sig,is_ncs_sig,is_null_sig,quality_replicates,duplIdentifier,dupl_counts,conditionId
b3,10,10,uM,10 uM,24 h,24,h,VCAP,BRD-A00758722,3,0.81,572,0.688289,0.184162,"""""""""""""""""""""""""""""""""",0.273224,0.409836,0.783852,0.835514,7.91,31.0939,1,1,BRD-A00758722,CPC002_VCAP_24H:BRD-A00758722-001-03-1:10,trt_cp,VCAP,O07,CPC002_VCAP_24H_X1_B3_DUO52HI53LO|CPC002_VCAP_24H_X2_B3_DUO52HI53LO|CPC002_VCAP_24H_X3_B3_DUO52HI53LO,CPC002_VCAP_24H_X1_B3_DUO52HI53LO:O07|CPC002_VCAP_24H_X2_B3_DUO52HI53LO:O07|CPC002_VCAP_24H_X3_B3_DUO52HI53LO:O07,,CPC,noretynodrel,1,1,0,1,noretynodrel_10 uM_24 h_VCAP,2,noretynodrel_10 uM_24 h
b5,10,10,uM,10 uM,24 h,24,h,VCAP,BRD-A42759514,5,0.3,306,0.306374,7.14678,"""""""""""""""""""""""""""""""""",14.1938,12.8579,0.273519,0.399762,9.33,38.6161,0,1,BRD-A42759514,CPC011_VCAP_24H:BRD-A42759514-001-15-5:10,trt_cp,VCAP,D22,CPC011_VCAP_24H_X1_B5_DUO52HI53LO|CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO|CPC011_VCAP_24H_X3_B5_DUO52HI53LO|CPC011_VCAP_24H_X4_B5_DUO52HI53LO|CPC011_VCAP_24H_X5_B5_DUO52HI53LO,CPC011_VCAP_24H_X1_B5_DUO52HI53LO:D22|CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:D22|CPC011_VCAP_24H_X3_B5_DUO52HI53LO:D22|CPC011_VCAP_24H_X4_B5_DUO52HI53LO:D22|CPC011_VCAP_24H_X5_B5_DUO52HI53LO:D22,,CPC,ornidazole,1,1,0,1,ornidazole_10 uM_24 h_VCAP,1,ornidazole_10 uM_24 h
f1b5,10,10,uM,10 uM,24 h,24,h,VCAP,BRD-K62012036,5,0.54,481,0.515347,0.0599161,"""""""""""""""""""""""""""""""""",0.820895,2.13052,0.477487,0.572144,13.21,58.2257,1,1,BRD-K62012036,CPC014_VCAP_24H:BRD-K62012036-001-06-0:10,trt_cp,VCAP,L09,CPC014_VCAP_24H_X1_F1B5_DUO52HI53LO|CPC014_VCAP_24H_X2_F1B5_DUO52HI53LO|CPC014_VCAP_24H_X3_B5_DUO52HI53LO|CPC014_VCAP_24H_X4_B5_DUO52HI53LO|CPC014_VCAP_24H_X5_F1B5_DUO52HI53LO,CPC014_VCAP_24H_X1_F1B5_DUO52HI53LO:L09|CPC014_VCAP_24H_X2_F1B5_DUO52HI53LO:L09|CPC014_VCAP_24H_X3_B5_DUO52HI53LO:L09|CPC014_VCAP_24H_X4_B5_DUO52HI53LO:L09|CPC014_VCAP_24H_X5_F1B5_DUO52HI53LO:L09,,CPC,acitretin,1,1,0,1,acitretin_10 uM_24 h_VCAP,1,acitretin_10 uM_24 h
b3,10,10,uM,10 uM,24 h,24,h,VCAP,BRD-K18036262,5,0.26,429,0.337712,1.37363,"""""""""""""""""""""""""""""""""",14.5804,10.518,0.194943,0.457721,18.71,76.5719,0,1,BRD-K18036262,CPC005_VCAP_24H:BRD-K18036262-001-01-0:10,trt_cp,VCAP,J24,CPC005_VCAP_24H_X1_B3_DUO52HI53LO|CPC005_VCAP_24H_X2_B3_DUO52HI53LO|CPC005_VCAP_24H_X3_B3_DUO52HI53LO|CPC005_VCAP_24H_X4_F1B5_DUO52HI53LO|CPC005_VCAP_24H_X5_F2B4_DUO52HI53LO,CPC005_VCAP_24H_X1_B3_DUO52HI53LO:J24|CPC005_VCAP_24H_X2_B3_DUO52HI53LO:J24|CPC005_VCAP_24H_X3_B3_DUO52HI53LO:J24|CPC005_VCAP_24H_X4_F1B5_DUO52HI53LO:J24|CPC005_VCAP_24H_X5_F2B4_DUO52HI53LO:J24,,CPC,L-168049,1,1,0,1,L-168049_10 uM_24 h_VCAP,1,L-168049_10 uM_24 h
f1b4,10,10,uM,10 uM,6 h,6,h,VCAP,BRD-K33743361-034-05-4,4,0.4163,520,0.470474,2.46667,"0.36,0.37,0.27,0.01",41.5493,23.27,0.123299,0.367682,13.86,61.068,0,1,BRD-K33743361,CPC007_VCAP_6H:M04,trt_cp,VCAP,M04,CPC007_VCAP_6H_X2_F1B4_DUO52HI53LO|CPC007_VCAP_6H_X3_F1B4_DUO52HI53LO|CPC007_VCAP_6H_X4_F1B5_DUO52HI53LO|CPC007_VCAP_6H_X5_B5_DUO52HI53LO,CPC007_VCAP_6H_X2_F1B4_DUO52HI53LO:M04|CPC007_VCAP_6H_X3_F1B4_DUO52HI53LO:M04|CPC007_VCAP_6H_X4_F1B5_DUO52HI53LO:M04|CPC007_VCAP_6H_X5_B5_DUO52HI53LO:M04,,CPC,ML-133,1,1,0,1,ML-133_10 uM_6 h_VCAP,1,ML-133_10 uM_6 h
f1b5,10,10,uM,10 uM,6 h,6,h,VCAP,BRD-K88358234-003-01-4,5,0.4206,241,0.321939,0.811249,"0.18,0.23,0.20,0.16,0.24",5.39301,9.5902,0.340974,0.453623,18.58,76.1125,0,1,BRD-K88358234,CPC001_VCAP_6H:C01,trt_cp,VCAP,C01,CPC001_VCAP_6H_X1.A2_F1B5_DUO52HI53LO|CPC001_VCAP_6H_X2_B5_DUO52HI53LO|CPC001_VCAP_6H_X3_F1B5_DUO52HI53LO|CPC001_VCAP_6H_X4_B5_DUO52HI53LO|CPC001_VCAP_6H_X5_B5_DUO52HI53LO,CPC001_VCAP_6H_X1.A2_F1B5_DUO52HI53LO:C01|CPC001_VCAP_6H_X2_B5_DUO52HI53LO:C01|CPC001_VCAP_6H_X3_F1B5_DUO52HI53LO:C01|CPC001_VCAP_6H_X4_B5_DUO52HI53LO:C01|CPC001_VCAP_6H_X5_B5_DUO52HI53LO:C01,,CPC,xaliproden,1,1,0,1,xaliproden_10 uM_6 h_VCAP,1,xaliproden_10 uM_6 h
b5,10,10,uM,10 uM,24 h,24,h,VCAP,BRD-K98769987,5,0.67,538,0.607098,0.0549753,"""""""""""""""""""""""""""""""""",3.16046,1.69649,0.477832,0.576311,9.33,38.6161,1,1,BRD-K98769987,CPC011_VCAP_24H:BRD-K98769987-001-17-9:10,trt_cp,VCAP,D17,CPC011_VCAP_24H_X1_B5_DUO52HI53LO|CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO|CPC011_VCAP_24H_X3_B5_DUO52HI53LO|CPC011_VCAP_24H_X4_B5_DUO52HI53LO|CPC011_VCAP_24H_X5_B5_DUO52HI53LO,CPC011_VCAP_24H_X1_B5_DUO52HI53LO:D17|CPC011_VCAP_24H_X2_F1B5_DUO52HI53LO:D17|CPC011_VCAP_24H_X3_B5_DUO52HI53LO:D17|CPC011_VCAP_24H_X4_B5_DUO52HI53LO:D17|CPC011_VCAP_24H_X5_B5_DUO52HI53LO:D17,,CPC,flumazenil,1,1,0,1,flumazenil_10 uM_24 h_VCAP,1,flumazenil_10 uM_24 h
f1b5,10,10,uM,10 uM,24 h,24,h,VCAP,BRD-A09472452,5,0.45,254,0.341864,0.0547046,"""""""""""""""""""""""""""""""""",0,0,0.388609,0.649655,11.9,51.5073,1,1,BRD-A09472452,CPC020_VCAP_24H:BRD-A09472452-015-19-2:10,trt_cp,VCAP,F11,CPC020_VCAP_24H_X1_F1B5_DUO52HI53LO|CPC020_VCAP_24H_X2_F1B5_DUO52HI53LO|CPC020_VCAP_24H_X3_F1B5_DUO52HI53LO|CPC020_VCAP_24H_X4_B5_DUO52HI53LO|CPC020_VCAP_24H_X5_B5_DUO52HI53LO,CPC020_VCAP_24H_X1_F1B5_DUO52HI53LO:F11|CPC020_VCAP_24H_X2_F1B5_DUO52HI53LO:F11|CPC020_VCAP_24H_X3_F1B5_DUO52HI53LO:F11|CPC020_VCAP_24H_X4_B5_DUO52HI53LO:F11|CPC020_VCAP_24H_X5_B5_DUO52HI53LO:F11,,CPC,flecainide,1,1,0,1,flecainide_10 uM_24 h_VCAP,1,flecainide_10 uM_24 h
f1b5,10,10,uM,10 uM,24 h,24,h,VCAP,BRD-K81313552,5,0.46,318,0.386744,2.2677,"""""""""""""""""""""""""""""""""",13.0438,13.9879,0.209889,0.400713,9.4,39.0468,0,1,BRD-K81313552,CPC012_VCAP_24H:BRD-K81313552-001-01-4:10,trt_cp,VCAP,K02,CPC012_VCAP_24H_X1_F1B5_DUO52HI53LO|CPC012_VCAP_24H_X2_B5_DUO52HI53LO|CPC012_VCAP_24H_X3_F1B5_DUO52HI53LO|CPC012_VCAP_24H_X4_B5_DUO52HI53LO|CPC012_VCAP_24H_X5_B5_DUO52HI53LO,CPC012_VCAP_24H_X1_F1B5_DUO52HI53LO:K02|CPC012_VCAP_24H_X2_B5_DUO52HI53LO:K02|CPC012_VCAP_24H_X3_F1B5_DUO52HI53LO:K02|CPC012_VCAP_24H_X4_B5_DUO52HI53LO:K02|CPC012_VCAP_24H_X5_B5_DUO52HI53LO:K02,,CPC,BRD-K81313552,1,1,0,1,BRD-K81313552_10 uM_24 h_VCAP,1,BRD-K81313552_10 uM_24 h
f1b5,10,10,uM,10 uM,24 h,24,h,VCAP,BRD-K55630727,5,0.35,402,0.379295,3.81637,"""""""""""""""""""""""""""""""""",11.2088,25.0044,0.279256,0.278359,9.4,39.0468,0,1,BRD-K55630727,CPC012_VCAP_24H:BRD-K55630727-001-01-3:10,trt_cp,VCAP,E01,CPC012_VCAP_24H_X1_F1B5_DUO52HI53LO|CPC012_VCAP_24H_X2_B5_DUO52HI53LO|CPC012_VCAP_24H_X3_F1B5_DUO52HI53LO|CPC012_VCAP_24H_X4_B5_DUO52HI53LO|CPC012_VCAP_24H_X5_B5_DUO52HI53LO,CPC012_VCAP_24H_X1_F1B5_DUO52HI53LO:E01|CPC012_VCAP_24H_X2_B5_DUO52HI53LO:E01|CPC012_VCAP_24H_X3_F1B5_DUO52HI53LO:E01|CPC012_VCAP_24H_X4_B5_DUO52HI53LO:E01|CPC012_VCAP_24H_X5_B5_DUO52HI53LO:E01,,CPC,BRD-K55630727,1,1,0,1,BRD-K55630727_10 uM_24 h_VCAP,1,BRD-K55630727_10 uM_24 h
