bead_batch,nearest_dose,pert_dose,pert_dose_unit,pert_idose,pert_itime,pert_time,pert_time_unit,cell_mfc_name,pert_mfc_id,nsample,cc_q75,ss_ngene,tas,pct_self_rank_q25,wt,median_recall_rank_spearman,median_recall_rank_wtcs_50,median_recall_score_spearman,median_recall_score_wtcs_50,batch_effect_tstat,batch_effect_tstat_pct,is_hiq,qc_pass,pert_id,sig_id,pert_type,cell_iname,det_wells,det_plates,distil_ids,build_name,project_code,cmap_name,is_exemplar_sig,is_ncs_sig,is_null_sig,quality_replicates,duplIdentifier,dupl_counts,conditionId
b11,10,9.968,uM,10 uM,24 h,24,h,PC3,BRD-K04380254,3,0.32,433,0.3764,1.74954,"""""""""""""""""""""""""""""""""",42.5729,57.7653,0.00971979,0.144474,17.58,73.4999,0,1,BRD-K04380254,DOSBIO001_PC3_24H:BRD-K04380254:9.968,trt_cp,PC3,E04,DOSBIO001_PC3_24H_X1_B11|DOSBIO001_PC3_24H_X2_B11|DOSBIO001_PC3_24H_X3_B11,DOSBIO001_PC3_24H_X1_B11:E04|DOSBIO001_PC3_24H_X2_B11:E04|DOSBIO001_PC3_24H_X3_B11:E04,,DOSBIO,BRD-K04380254,1,1,0,1,BRD-K04380254_10 uM_24 h_PC3,1,BRD-K04380254_10 uM_24 h
b23,10,10,uM,10 uM,24 h,24,h,PC3,BRD-A45498368,3,0.83,621,0.725965,0,"0.33,0.33,0.34",0,0.402151,0.820533,0.853618,13.6,59.7761,1,1,BRD-A45498368,POL001_PC3_24H:H13,trt_cp,PC3,H13,POL001_PC3_24H_X1.L2_B23|POL001_PC3_24H_X2.L2_B23|POL001_PC3_24H_X3.L2_B23,POL001_PC3_24H_X1.L2_B23:H13|POL001_PC3_24H_X2.L2_B23:H13|POL001_PC3_24H_X3.L2_B23:H13,,POL,WYE-125132,1,1,0,1,WYE-125132_10 uM_24 h_PC3,1,WYE-125132_10 uM_24 h
b23,0.125,0.123457,uM,0.125 uM,24 h,24,h,PC3,BRD-A41316391,3,0.48,219,0.327849,0.134288,"0.35,0.35,0.30",0.675676,0.269906,0.384446,0.598258,13.6,59.7761,1,1,BRD-A41316391,POL001_PC3_24H:O23,trt_cp,PC3,O23,POL001_PC3_24H_X1.L2_B23|POL001_PC3_24H_X2.L2_B23|POL001_PC3_24H_X3.L2_B23,POL001_PC3_24H_X1.L2_B23:O23|POL001_PC3_24H_X2.L2_B23:O23|POL001_PC3_24H_X3.L2_B23:O23,,POL,BRD-A41316391,1,1,0,1,BRD-A41316391_0.125 uM_24 h_PC3,1,BRD-A41316391_0.125 uM_24 h
b5,10,10,uM,10 uM,24 h,24,h,PC3,BRD-K69422440,5,0.24,420,0.321041,7.09859,"""""""""""""""""""""""""""""""""",43.3597,50.7537,0.025387,0.154137,21.35,82.3428,0,1,BRD-K69422440,CPC008_PC3_24H:BRD-K69422440-001-01-5:10,trt_cp,PC3,P05,CPC008_PC3_24H_X1_B5_DUO52HI53LO|CPC008_PC3_24H_X2_B5_DUO52HI53LO|CPC008_PC3_24H_X3_B5_DUO52HI53LO|CPC008_PC3_24H_X4_B5_DUO52HI53LO|CPC008_PC3_24H_X5_B5_DUO52HI53LO,CPC008_PC3_24H_X1_B5_DUO52HI53LO:P05|CPC008_PC3_24H_X2_B5_DUO52HI53LO:P05|CPC008_PC3_24H_X3_B5_DUO52HI53LO:P05|CPC008_PC3_24H_X4_B5_DUO52HI53LO:P05|CPC008_PC3_24H_X5_B5_DUO52HI53LO:P05,,CPC,BRD-K69422440,1,1,0,1,BRD-K69422440_10 uM_24 h_PC3,1,BRD-K69422440_10 uM_24 h
b4,10,10,uM,10 uM,6 h,6,h,PC3,BRD-K15592317,5,0.63,586,0.614398,0,"""""""""""""""""""""""""""""""""",0.133333,0,0.437208,0.719763,30.89,92.5639,1,1,BRD-K15592317,CPC013_PC3_6H:BRD-K15592317-001-01-0:10,trt_cp,PC3,K12,CPC013_PC3_6H_X1_B4_DUO52HI53LO|CPC013_PC3_6H_X2_B4_DUO52HI53LO|CPC013_PC3_6H_X3_B4_DUO52HI53LO|CPC013_PC3_6H_X4_B5_DUO52HI53LO|CPC013_PC3_6H_X5_B5_DUO52HI53LO,CPC013_PC3_6H_X1_B4_DUO52HI53LO:K12|CPC013_PC3_6H_X2_B4_DUO52HI53LO:K12|CPC013_PC3_6H_X3_B4_DUO52HI53LO:K12|CPC013_PC3_6H_X4_B5_DUO52HI53LO:K12|CPC013_PC3_6H_X5_B5_DUO52HI53LO:K12,,CPC,CP-466722,1,1,0,1,CP-466722_10 uM_6 h_PC3,1,CP-466722_10 uM_6 h
f2b4,10,10,uM,10 uM,24 h,24,h,PC3,BRD-K73951926,5,0.52,471,0.500429,0,"""""""""""""""""""""""""""""""""",0.13459,0.535504,0.430136,0.618509,19.15,77.5194,1,1,BRD-K73951926,CPC010_PC3_24H:BRD-K73951926-001-03-6:10,trt_cp,PC3,J14,CPC010_PC3_24H_X1_F2B4_DUO52HI53LO|CPC010_PC3_24H_X2_B5_DUO52HI53LO|CPC010_PC3_24H_X3_B5_DUO52HI53LO|CPC010_PC3_24H_X4_F2B4_DUO52HI53LO|CPC010_PC3_24H_X5_B5_DUO52HI53LO,CPC010_PC3_24H_X1_F2B4_DUO52HI53LO:J14|CPC010_PC3_24H_X2_B5_DUO52HI53LO:J14|CPC010_PC3_24H_X3_B5_DUO52HI53LO:J14|CPC010_PC3_24H_X4_F2B4_DUO52HI53LO:J14|CPC010_PC3_24H_X5_B5_DUO52HI53LO:J14,,CPC,BRD-K73951926,1,1,0,1,BRD-K73951926_10 uM_24 h_PC3,1,BRD-K73951926_10 uM_24 h
b3,10,10,uM,10 uM,6 h,6,h,PC3,BRD-K84895041,4,0.33,282,0.308469,0,"""""""""""""""""""""""""""""""""",0,0.13369,0.292633,0.61653,30.81,92.5065,1,1,BRD-K84895041,CPC005_PC3_6H:BRD-K84895041-001-01-6:10,trt_cp,PC3,I08,CPC005_PC3_6H_X1_B3_DUO52HI53LO|CPC005_PC3_6H_X2_B3_DUO52HI53LO|CPC005_PC3_6H_X3_B3_DUO52HI53LO|CPC005_PC3_6H_X5_F1B5_DUO52HI53LO,CPC005_PC3_6H_X1_B3_DUO52HI53LO:I08|CPC005_PC3_6H_X2_B3_DUO52HI53LO:I08|CPC005_PC3_6H_X3_B3_DUO52HI53LO:I08|CPC005_PC3_6H_X5_F1B5_DUO52HI53LO:I08,,CPC,BMY-45778,1,1,0,1,BMY-45778_10 uM_6 h_PC3,1,BMY-45778_10 uM_6 h
b4,10,10,uM,10 uM,6 h,6,h,PC3,BRD-K85493820,4,0.77,568,0.668729,0,"""""""""""""""""""""""""""""""""",0,0,0.731727,0.86869,19.78,79.242,1,1,BRD-K85493820,CPC014_PC3_6H:BRD-K85493820-001-01-6:10,trt_cp,PC3,M13,CPC014_PC3_6H_X1_B4_DUO52HI53LO|CPC014_PC3_6H_X2_B4_DUO52HI53LO|CPC014_PC3_6H_X3_B4_DUO52HI53LO|CPC014_PC3_6H_X4_B5_DUO52HI53LO,CPC014_PC3_6H_X1_B4_DUO52HI53LO:M13|CPC014_PC3_6H_X2_B4_DUO52HI53LO:M13|CPC014_PC3_6H_X3_B4_DUO52HI53LO:M13|CPC014_PC3_6H_X4_B5_DUO52HI53LO:M13,,CPC,KM-00927,1,1,0,1,KM-00927_10 uM_6 h_PC3,1,KM-00927_10 uM_6 h
b3,10,10,uM,10 uM,6 h,6,h,PC3,BRD-K34452916,5,0.54,452,0.49957,0.0540833,"""""""""""""""""""""""""""""""""",0.994695,0.729443,0.264232,0.557784,15.49,66.6667,1,1,BRD-K34452916,CPC007_PC3_6H:BRD-K34452916-001-06-8:10,trt_cp,PC3,C10,CPC007_PC3_6H_X1_B3_DUO52HI53LO|CPC007_PC3_6H_X2_B3_DUO52HI53LO|CPC007_PC3_6H_X3_B3_DUO52HI53LO|CPC007_PC3_6H_X4_F1B5_DUO52HI53LO|CPC007_PC3_6H_X5_F1B5_DUO52HI53LO,CPC007_PC3_6H_X1_B3_DUO52HI53LO:C10|CPC007_PC3_6H_X2_B3_DUO52HI53LO:C10|CPC007_PC3_6H_X3_B3_DUO52HI53LO:C10|CPC007_PC3_6H_X4_F1B5_DUO52HI53LO:C10|CPC007_PC3_6H_X5_F1B5_DUO52HI53LO:C10,,CPC,FU-JMBII127B,1,1,0,1,FU-JMBII127B_10 uM_6 h_PC3,1,FU-JMBII127B_10 uM_6 h
b3,10,10,uM,10 uM,24 h,24,h,PC3,BRD-A81177136-001-03-6,5,0.3316,324,0.331444,0.214823,"0.21,0.22,0.23,0.08,0.26",3.27756,3.94994,0.274948,0.531237,30.03,91.8748,1,1,BRD-A81177136,CPC001_PC3_24H:F21,trt_cp,PC3,F21,CPC001_PC3_24H_X1_B3_DUO52HI53LO|CPC001_PC3_24H_X2_B3_DUO52HI53LO|CPC001_PC3_24H_X3_F1B3_DUO52HI53LO|CPC001_PC3_24H_X4_F2B4_DUO52HI53LO|CPC001_PC3_24H_X5_B5_DUO52HI53LO,CPC001_PC3_24H_X1_B3_DUO52HI53LO:F21|CPC001_PC3_24H_X2_B3_DUO52HI53LO:F21|CPC001_PC3_24H_X3_F1B3_DUO52HI53LO:F21|CPC001_PC3_24H_X4_F2B4_DUO52HI53LO:F21|CPC001_PC3_24H_X5_B5_DUO52HI53LO:F21,,CPC,KN-62,1,1,0,1,KN-62_10 uM_24 h_PC3,1,KN-62_10 uM_24 h
