bead_batch,nearest_dose,pert_dose,pert_dose_unit,pert_idose,pert_itime,pert_time,pert_time_unit,cell_mfc_name,pert_mfc_id,nsample,cc_q75,ss_ngene,tas,pct_self_rank_q25,wt,median_recall_rank_spearman,median_recall_rank_wtcs_50,median_recall_score_spearman,median_recall_score_wtcs_50,batch_effect_tstat,batch_effect_tstat_pct,is_hiq,qc_pass,pert_id,sig_id,pert_type,cell_iname,det_wells,det_plates,distil_ids,build_name,project_code,cmap_name,is_exemplar_sig,is_ncs_sig,is_null_sig,quality_replicates,per_cell_sigs,duplIdentifier,dupl_counts,conditionId
b12,10,10.2084,uM,10 uM,24 h,24,h,NPC,BRD-K09069264,3,0.56,371,0.460905,0,"""""""""""""""""""""""""""""""""",0.403226,1.46958,0.489612,0.588045,19.24,77.8065,1,1,BRD-K09069264,DOSBIO001_NPC_24H:BRD-K09069264:10.2084,trt_cp,NPC,B16,DOSBIO001_NPC_24H_X1_B12|DOSBIO001_NPC_24H_X2_B12|DOSBIO001_NPC_24H_X3_B12,DOSBIO001_NPC_24H_X1_B12:B16|DOSBIO001_NPC_24H_X2_B12:B16|DOSBIO001_NPC_24H_X3_B12:B16,,DOSBIO,BRD-K09069264,1,1,0,1,275,BRD-K09069264_10 uM_24 h_NPC,1,BRD-K09069264_10 uM_24 h
b33,0.3,0.3,uM,0.3 uM,24 h,24,h,NPC.177,BRD-K69932463,3,0.55,288,0.402447,0.0895255,"0.34,0.33,0.33",0.132275,0.132626,0.536173,0.761386,11.75,50.6173,1,1,BRD-K69932463,CEGS001_NPC.177_24H:O06,trt_cp,NPC,O06,CEGS001_NPC.177_24H_X1_B33|CEGS001_NPC.177_24H_X2_B33|CEGS001_NPC.177_24H_X3_B33,CEGS001_NPC.177_24H_X1_B33:O06|CEGS001_NPC.177_24H_X2_B33:O06|CEGS001_NPC.177_24H_X3_B33:O06,,CEGS,AZD-8055,1,1,0,1,275,AZD-8055_0.3 uM_24 h_NPC,1,AZD-8055_0.3 uM_24 h
b33,6.66,6.3,uM,6.66 uM,24 h,24,h,NPC.179,BRD-A47598013,3,0.45,306,0.37523,0.0663717,"0.33,0.27,0.39",0.928382,0.66313,0.349763,0.586637,7.53,29.3425,1,1,BRD-A47598013,CEGS001_NPC.179_24H:J03,trt_cp,NPC,J03,CEGS001_NPC.179_24H_X1_B33|CEGS001_NPC.179_24H_X2_B33|CEGS001_NPC.179_24H_X3_B33,CEGS001_NPC.179_24H_X1_B33:J03|CEGS001_NPC.179_24H_X2_B33:J03|CEGS001_NPC.179_24H_X3_B33:J03,,CEGS,citalopram,1,1,0,1,275,citalopram_6.66 uM_24 h_NPC,1,citalopram_6.66 uM_24 h
b6,10,10,uM,10 uM,6 h,6,h,NPC,BRD-K83836748,3,0.44,210,0.307374,0,"""""""""""""""""""""""""""""""""",0.138122,0.410291,0.262299,0.555119,17.8,73.9592,1,1,BRD-K83836748,NMH001_NPC_6H:BRD-K83836748-001-01-7:10,trt_cp,NPC,H13,NMH001_NPC_6H_X1_B6_DUO52HI53LO|NMH001_NPC_6H_X2.L2_B6_DUO52HI53LO|NMH001_NPC_6H_X3_B6_DUO52HI53LO,NMH001_NPC_6H_X1_B6_DUO52HI53LO:H13|NMH001_NPC_6H_X2.L2_B6_DUO52HI53LO:H13|NMH001_NPC_6H_X3_B6_DUO52HI53LO:H13,,NMH,BRD-K83836748,1,1,0,1,275,BRD-K83836748_10 uM_6 h_NPC,1,BRD-K83836748_10 uM_6 h
b12,10,9.95213,uM,10 uM,24 h,24,h,NPC,BRD-K45230579,3,0.44,265,0.345287,0.0927644,"""""""""""""""""""""""""""""""""",3.44828,10.1741,0.259136,0.498931,19.24,77.8065,1,1,BRD-K45230579,DOSBIO001_NPC_24H:BRD-K45230579:9.95213,trt_cp,NPC,M07,DOSBIO001_NPC_24H_X1_B12|DOSBIO001_NPC_24H_X2_B12|DOSBIO001_NPC_24H_X3_B12,DOSBIO001_NPC_24H_X1_B12:M07|DOSBIO001_NPC_24H_X2_B12:M07|DOSBIO001_NPC_24H_X3_B12:M07,,DOSBIO,BRD-K45230579,1,1,0,1,275,BRD-K45230579_10 uM_24 h_NPC,1,BRD-K45230579_10 uM_24 h
b6,10,10,uM,10 uM,6 h,6,h,NPC,BRD-K54729176,3,0.57,260,0.389273,0,"""""""""""""""""""""""""""""""""",0.406504,0.277008,0.566801,0.746242,9.38,38.9607,1,1,BRD-K54729176,NMH002_NPC_6H:BRD-K54729176-001-01-0:10,trt_cp,NPC,F14,NMH002_NPC_6H_X1_B6_DUO52HI53LO|NMH002_NPC_6H_X2_B6_DUO52HI53LO|NMH002_NPC_6H_X3_B6_DUO52HI53LO,NMH002_NPC_6H_X1_B6_DUO52HI53LO:F14|NMH002_NPC_6H_X2_B6_DUO52HI53LO:F14|NMH002_NPC_6H_X3_B6_DUO52HI53LO:F14,,NMH,BRD-K54729176,1,1,0,1,275,BRD-K54729176_10 uM_6 h_NPC,1,BRD-K54729176_10 uM_6 h
b18,2.5,2.5,uM,2.5 uM,"",-666,h,NPC-2,SAHA,3,0.75,516,0.629051,0,"0.34,0.33,0.33",1.72414,1.72414,0.731612,0.81536,-1.04,3.61757,1,1,SAHA,TSAI002_NPC-2_XH:SAHA:2.5,trt_cp,NPC,B03|C03|D03,TSAI002_NPC-2_XH_X1_B18,TSAI002_NPC-2_XH_X1_B18:B03|TSAI002_NPC-2_XH_X1_B18:C03|TSAI002_NPC-2_XH_X1_B18:D03,,TSAI,saha,1,1,0,1,275,saha_2.5 uM__NPC,1,saha_2.5 uM_
b12,10,10.057,uM,10 uM,24 h,24,h,NPC,BRD-K65526065,3,0.51,293,0.390885,0.278293,"""""""""""""""""""""""""""""""""",1.86924,3.97878,0.417584,0.551735,19.24,77.8065,1,1,BRD-K65526065,DOSBIO001_NPC_24H:BRD-K65526065:10.057,trt_cp,NPC,C21,DOSBIO001_NPC_24H_X1_B12|DOSBIO001_NPC_24H_X2_B12|DOSBIO001_NPC_24H_X3_B12,DOSBIO001_NPC_24H_X1_B12:C21|DOSBIO001_NPC_24H_X2_B12:C21|DOSBIO001_NPC_24H_X3_B12:C21,,DOSBIO,BRD-K65526065,1,1,0,1,275,BRD-K65526065_10 uM_24 h_NPC,1,BRD-K65526065_10 uM_24 h
b6,10,10,uM,10 uM,6 h,6,h,NPC,BRD-K74148702,6,0.52,365,0.440533,0,"""""""""""""""""""""""""""""""""",0.135501,0.135501,0.480495,0.750458,9.38,38.9607,1,1,BRD-K74148702,NMH002_NPC_6H:BRD-K74148702-001-05-3:10,trt_cp,NPC,C08|L07,NMH002_NPC_6H_X1_B6_DUO52HI53LO|NMH002_NPC_6H_X2_B6_DUO52HI53LO|NMH002_NPC_6H_X3_B6_DUO52HI53LO,NMH002_NPC_6H_X1_B6_DUO52HI53LO:C08|NMH002_NPC_6H_X1_B6_DUO52HI53LO:L07|NMH002_NPC_6H_X2_B6_DUO52HI53LO:C08|NMH002_NPC_6H_X2_B6_DUO52HI53LO:L07|NMH002_NPC_6H_X3_B6_DUO52HI53LO:C08|NMH002_NPC_6H_X3_B6_DUO52HI53LO:L07,,NMH,curcumin,1,1,0,1,275,curcumin_10 uM_6 h_NPC,1,curcumin_10 uM_6 h
b12,10,10.1401,uM,10 uM,24 h,24,h,NPC,BRD-K31112909,3,0.47,318,0.390925,1.28332,"""""""""""""""""""""""""""""""""",11.008,6.36605,0.156822,0.493954,8.65,35.1134,0,1,BRD-K31112909,DOSBIO002_NPC_24H:BRD-K31112909:10.1401,trt_cp,NPC,G02,DOSBIO002_NPC_24H_X1_B12|DOSBIO002_NPC_24H_X2_B12|DOSBIO002_NPC_24H_X3_B12,DOSBIO002_NPC_24H_X1_B12:G02|DOSBIO002_NPC_24H_X2_B12:G02|DOSBIO002_NPC_24H_X3_B12:G02,,DOSBIO,BRD-K31112909,1,1,0,1,275,BRD-K31112909_10 uM_24 h_NPC,1,BRD-K31112909_10 uM_24 h
